class_hchId,ORPHAcode,preferredTerm
200,2502,Metaphyseal dysostosis-intellectual disability-conductive deafness syndrome
200,3216,Conductive deafness-malformed external ear syndrome
200,544503,RNF13-related severe early-onset epileptic encephalopathy
200,397623,Short stature-auditory canal atresia-mandibular hypoplasia-skeletal anomalies syndrome
200,90652,Otopalatodigital syndrome type 2
200,557003,Oculoskeletodental syndrome
200,589856,Choanal atresia-athelia-hypothyroidism-delayed puberty-short stature syndrome
200,589442,Short stature-skeletal dysplasia-retinal degeneration-intellectual disability-sensorineural hearing loss syndrome
200,500144,Early-onset progressive encephalopathy-hearing loss-pons hypoplasia-brain atrophy syndrome
200,631248,Mitchell Syndrome
200,457351,Microcephaly-intellectual disability-sensorineural hearing loss-epilepsy-abnormal muscle tone syndrome
200,2074,Gemignani syndrome
200,457223,Syndromic sensorineural deafness due to combined oxidative phosphorylation defect
200,2663,Nathalie syndrome
200,231720,Non-acquired combined pituitary hormone deficiency-sensorineural hearing loss-spine abnormalities syndrome
200,182050,MYH9-related disease
200,2533,Microcephaly-deafness-intellectual disability syndrome
200,2589,Myoclonus-cerebellar ataxia-deafness syndrome
200,2608,N syndrome
200,2668,Nephropathy-deafness-hyperparathyroidism syndrome
200,2669,Nephrosis-deafness-urinary tract-digital malformations syndrome
200,2690,Neutropenia-monocytopenia-deafness syndrome
200,2698,Knuckle pads-leukonychia-sensorineural deafness-palmoplantar hyperkeratosis syndrome
200,2732,Olivopontocerebellar atrophy-deafness syndrome
200,2750,Orofaciodigital syndrome type 1
200,2751,Orofaciodigital syndrome type 2
200,2753,Orofaciodigital syndrome type 4
200,2754,Orofaciodigital syndrome type 6
200,2815,Spastic paraparesis-deafness syndrome
200,2820,Spastic paraplegia-nephritis-deafness syndrome
200,642945,Perrault syndrome type 1
200,642976,Perrault syndrome type 2
200,2855,Perrault syndrome
200,2866,Short stature-deafness-neutrophil dysfunction-dysmorphism syndrome
200,3214,"Deaf blind hypopigmentation syndrome, Yemenite type"
200,3217,Deafness-small bowel diverticulosis-neuropathy syndrome
200,3218,Deafness-epiphyseal dysplasia-short stature syndrome
200,3219,Fountain syndrome
200,3220,Deafness-enamel hypoplasia-nail defects syndrome
200,3224,Deafness-genital anomalies-metacarpal and metatarsal synostosis syndrome
200,3225,Hearing loss-familial salivary gland insensitivity to aldosterone syndrome
200,3230,Deafness-oligodontia syndrome
200,79499,Autosomal dominant deafness-onychodystrophy syndrome
200,79500,DOORS syndrome
200,3231,Deafness-onychodystrophy syndrome
200,3232,Deafness-ear malformation-facial palsy syndrome
200,3233,Cochleosaccular degeneration-cataract syndrome
200,3235,Progressive deafness with stapes fixation
200,3237,Multiple synostoses syndrome
200,3238,Cardiospondylocarpofacial syndrome
200,3239,Deafness-vitiligo-achalasia syndrome
200,3241,Deafness-craniofacial syndrome
200,1192,Atherosclerosis-deafness-diabetes-epilepsy-nephropathy syndrome
200,1383,Cataract-deafness-hypogonadism syndrome
200,1123,Caudal appendage-deafness syndrome
200,90650,Otopalatodigital syndrome type 1
200,1171,Cerebellar ataxia-areflexia-pes cavus-optic atrophy-sensorineural hearing loss syndrome
200,3240,Early-onset progressive leukoencephalopathy-central nervous system calcification-deafness-visual impairment syndrome
200,42665,Tietz syndrome
200,49827,Thiamine-responsive megaloblastic anemia syndrome
200,50811,Lipodystrophy-intellectual disability-deafness syndrome
200,50815,Branchiogenic deafness syndrome
200,52368,Mohr-Tranebjaerg syndrome
200,52429,Branchiootic syndrome
200,99014,X-linked Charcot-Marie-Tooth disease type 5
200,101075,X-linked Charcot-Marie-Tooth disease type 1
200,101076,X-linked Charcot-Marie-Tooth disease type 2
200,101077,X-linked Charcot-Marie-Tooth disease type 3
200,101078,X-linked Charcot-Marie-Tooth disease type 4
200,352675,X-linked Charcot-Marie-Tooth disease type 6
200,64747,X-linked Charcot-Marie-Tooth disease
200,66633,Sensorineural hearing loss-early graying-essential tremor syndrome
200,69737,Bosley-Salih-Alorainy syndrome
200,69739,Athabaskan brainstem dysgenesis syndrome
200,71267,Dentinogenesis imperfecta-short stature-hearing loss-intellectual disability syndrome
200,71271,Split hand-split foot-deafness syndrome
200,79107,Developmental malformations-deafness-dystonia syndrome
200,85321,"Deafness-intellectual disability syndrome, Martin-Probst type"
200,89938,Bartter syndrome type 4
200,90024,"Deafness with labyrinthine aplasia, microtia, and microdontia"
200,90103,Charcot-Marie-Tooth disease-deafness-intellectual disability syndrome
200,90646,Deafness-hypogonadism syndrome
200,90647,Jervell and Lange-Nielsen syndrome
200,90658,Charcot-Marie-Tooth disease type 1E
200,94064,Deafness-infertility syndrome
200,572543,RFVT2-related riboflavin transporter deficiency
200,572550,RFVT3-related riboflavin transporter deficiency
200,97229,Riboflavin transporter deficiency
200,139512,Neuropathy with hearing impairment
200,140917,Stapes ankylosis with broad thumbs and toes
200,140963,Bilateral microtia-deafness-cleft palate syndrome
200,2838,Renal caliceal diverticuli-deafness syndrome
200,163668,"Spondyloepiphyseal dysplasia, MacDermot type"
200,163746,Peripheral demyelinating neuropathy-central dysmyelinating leukodystrophy-Waardenburg syndrome-Hirschsprung disease
200,500188,X-linked external auditory canal atresia-dilated internal auditory canal-facial dysmorphism syndrome
200,447954,Combined oxidative phosphorylation defect type 25
200,456312,Infantile multisystem neurologic-endocrine-pancreatic disease
200,456318,Hereditary sensory neuropathy-deafness-dementia syndrome
200,494439,Retinitis pigmentosa-hearing loss-premature aging-short stature-facial dysmorphism syndrome
200,494444,DIAPH1-related sensorineural hearing loss-thrombocytopenia syndrome
200,488232,Split-foot malformation-mesoaxial polydactyly syndrome
200,542585,Auditory neuropathy-optic atrophy syndrome
200,543470,Optic atrophy-ataxia-peripheral neuropathy-global developmental delay syndrome
200,611201,Oculogastrointestinal-neurodevelopmental syndrome
200,611207,Spondyloepiphyseal dysplasia-sensorineural hearing loss-intellectual disability-Leber congenital amaurosis syndrome
200,603494,Coloboma-osteopetrosis-microphthalmia-macrocephaly-albinism-deafness syndrome
200,633021,SLC12A2-related autosomal recessive neonatal-developmental delay-intellectual disability-feeding difficulty-sensorineural deafness syndrome
200,633024,SLC12A2-related autosomal dominant infantile-developmental delay-intellectual disability-sensorineural deafness syndrome
200,633014,SLC12A2-related developmental delay-intellectual disability-sensorineural deafness syndrome
200,659975,Sensorineural hearing loss-spastic quadriplegia-intellectual disability syndrome
200,662179,Microcephaly-hearing loss-facial dysmorphism-intellectual disability syndrome
200,684216,Intellectual disability-facial dysmorphism-joint hypermobility-hearing loss syndrome
200,688581,Midface hypoplasia-hearing impairment-elliptocytosis-nephrocalcinosis syndrome
200,688642,Turnpenny-Fry syndrome
200,652532,Adult-onset progressive leukoencephalopathy-early-onset deafness
200,656130,PBX1-related congenital anomalies of kidney and urinary tract syndrome
200,90642,Syndromic genetic deafness
200,90059,Sudden sensorineural hearing loss
200,90636,Rare autosomal recessive non-syndromic sensorineural deafness type DFNB
200,90641,Rare mitochondrial non-syndromic sensorineural deafness
200,90625,Rare X-linked non-syndromic sensorineural deafness type DFN
200,90635,Rare autosomal dominant non-syndromic sensorineural deafness type DFNA
200,87884,Non-syndromic genetic deafness
200,68361,Rare deafness
200,71276,Silent sinus syndrome
200,88620,Isolated congenital anosmia
200,93953,Familial thyroglossal duct cyst
200,141013,First branchial cleft anomaly
200,141022,Second branchial cleft anomaly
200,141030,Third branchial cleft anomaly
200,141037,Fourth branchial cleft anomaly
200,141046,Cervical dermoid cyst
200,141051,Facial dermoid cyst
200,141061,Commissural lip fistula
200,141064,Isolated lower lip fistula
200,141067,Cervicofacial fibrochondroma
200,141071,Digestive duplication cyst of the tongue
200,141103,Nasal dermoid cyst
200,141219,Nasal dorsum fistula
200,155838,Pinnae fistula or cyst
200,155835,Cysts and fistulae of the face and oral cavity
200,137888,Auriculocondylar syndrome
200,141132,Oculo-auriculo-vertebral spectrum
200,950,Acrodysostosis
200,357158,Mandibulofacial dysostosis-macroblepharon-macrostomia syndrome
200,155899,Mandibulofacial dysostosis
200,1296,Lambert syndrome
200,156202,Otomandibular dysplasia associated with monogenic syndromes
200,155896,Otomandibular dysplasia
200,83463,Microtia
200,93976,Anotia
200,141074,External auditory canal aplasia/hypoplasia
200,3023,External auditory canal atresia-vertical talus-hypertelorism syndrome
200,156243,Pinnae and external auditory canal anomaly
200,99141,Lymphedema-posterior choanal atresia syndrome
200,2250,Hyposmia-nasal and ocular hypoplasia-hypogonadotropic hypogonadism syndrome
200,1252,Blepharonasofacial malformation syndrome
200,2363,Lacrimoauriculodentodigital syndrome
200,2695,Bifid nose
200,3026,Radial ray hypoplasia-choanal atresia syndrome
200,1134,Isolated arrhinia
200,137622,Intractable diarrhea-choanal atresia-eye anomalies syndrome
200,137917,"Choanal atresia, unilateral"
200,137920,"Choanal atresia, bilateral"
200,137914,Choanal atresia
200,141083,Nasolacrimal duct cyst
200,141091,Polyrrhinia
200,141096,Supernumerary nostril
200,141099,Proboscis lateralis
200,141112,Nasal glial heterotopia
200,141118,Nasal encephalocele
200,157832,Craniorhiny
200,162516,Isolated congenital nasal pyriform aperture stenosis
200,217266,BNAR syndrome
200,466695,Supratip dysplasia
200,451612,Familial congenital nasolacrimal duct obstruction
200,156246,Nose and cavum anomaly
200,2373,Congenital laryngomalacia
200,2374,Isolated congenital laryngeal web
200,1202,Larynx atresia
200,2372,Laryngocele
200,93938,Laryngotracheoesophageal cleft type 1
200,93939,Laryngotracheoesophageal cleft type 2
200,93940,Laryngotracheoesophageal cleft type 3
200,93941,Laryngotracheoesophageal cleft type 4
200,280205,Laryngotracheoesophageal cleft type 0
200,2004,Laryngotracheoesophageal cleft
200,2291,Congenital velopharyngeal incompetence
200,2808,Laryngeal abductor paralysis
200,137926,Primary laryngeal lymphangioma
200,137932,Congenital laryngeal palsy
200,137935,Airway infantile hemangioma
200,141121,Congenital subglottic stenosis
200,141124,Congenital laryngeal cyst
200,156249,Larynx anomaly
200,3346,Tracheal agenesis
200,95430,Congenital tracheomalacia
200,141127,Congenital tracheal stenosis
200,156252,Tracheal anomaly
200,502318,Cochlear nerve deficiency
200,686556,Isolated congenital cholesteatoma of the middle ear
200,502305,Cochleovestibular malformation
200,162526,Isolated congenital auditory ossicle malformation
200,164004,Middle and/or inner ear anomaly
200,96333,Rare otorhinolaryngological malformation
200,500478,Squamous cell carcinoma of the oropharynx
200,502363,Squamous cell carcinoma of the oral cavity
200,502366,Squamous cell carcinoma of the lip
200,502369,Squamous cell carcinoma of oral cavity and lip
200,500464,Squamous cell carcinoma of the nasal cavity and paranasal sinuses
200,150,Nasopharyngeal carcinoma
200,100083,Laryngeal neuroendocrine tumor
200,100084,Middle ear neuroendocrine tumor
200,141077,Epignathus
200,141107,Nasopharyngeal teratoma
200,141115,Nasal ganglioglioma
200,289596,Juvenile nasopharyngeal angiofibroma
200,494547,Squamous cell carcinoma of the hypopharynx
200,494550,Squamous cell carcinoma of the larynx
200,252175,Vestibular schwannoma
200,98061,Rare otorhinolaryngologic tumor
200,276280,Hemihyperplasia-multiple lipomatosis syndrome
200,96076,Beckwith-Wiedemann syndrome due to 11p15 microduplication
200,96193,Beckwith-Wiedemann syndrome due to paternal uniparental disomy of chromosome 11
200,231117,Beckwith-Wiedemann syndrome due to imprinting defect of 11p15
200,231120,Beckwith-Wiedemann syndrome due to CDKN1C mutation
200,231127,Beckwith-Wiedemann syndrome due to 11p15 microdeletion
200,231130,Beckwith-Wiedemann syndrome due to 11p15 translocation/inversion
200,238613,Beckwith-Wiedemann syndrome due to NSD1 mutation
200,116,Beckwith-Wiedemann syndrome
200,1600,Monosomy 18q syndrome
200,246,Postaxial acrofacial dysostosis
200,718,Isolated Pierre Robin sequence
200,744,Proteus syndrome
200,3205,Sturge-Weber syndrome
200,373,Simpson-Golabi-Behmel syndrome
200,888,Van der Woude syndrome
200,1074,Ankyloblepharon filiforme adnatum-imperforate anus syndrome
200,1072,Ankyloblepharon filiforme adnatum-cleft palate syndrome
200,1071,Ankyloblepharon-ectodermal defects-cleft lip/palate syndrome
200,1150,Arthrogryposis multiplex congenita-whistling face syndrome
200,1401,CHAND syndrome
200,1896,EEC syndrome
200,2215,Multiple pterygium-malignant hyperthermia syndrome
200,2461,Marden-Walker syndrome
200,2952,"Adducted thumbs-arthrogryposis syndrome, Christian type"
200,2460,Van den Ende-Gupta syndrome
200,91397,Isolated ankyloblepharon filiforme adnatum
200,2886,TARP syndrome
200,485,Kniest dysplasia
200,138041,Pierre Robin syndrome associated with collagen disease
200,436003,Contractures-developmental delay-Pierre Robin syndrome
200,261323,21q22.11q22.12 microdeletion syndrome
200,138047,Pierre Robin syndrome associated with a chromosomal anomaly
200,245,Nager syndrome
200,138050,Pierre Robin syndrome associated with branchial archs anomalies
200,87,Apert syndrome
200,1190,Atelosteogenesis type I
200,56304,Atelosteogenesis type II
200,56305,Atelosteogenesis type III
200,199,Cornelia de Lange syndrome
200,138055,Pierre Robin syndrome associated with bone disease
200,1919,Phenobarbital embryopathy
200,1920,Toluene embryopathy
200,1923,Methimazole embryofetopathy
200,1926,Diabetic embryopathy
200,2209,Maternal phenylketonuria
200,2216,Maternal hyperthermia-induced birth defects
200,2305,Isotretinoin syndrome
200,1915,Fetal alcohol syndrome
200,295,Fetal parvovirus syndrome
200,1906,Fetal valproate spectrum disorder
200,1908,Aminopterin/methotrexate embryofetopathy
200,1909,Indomethacin embryofetopathy
200,1910,Fetal iodine syndrome
200,1911,Cocaine embryofetopathy
200,1918,Fetal minoxidil syndrome
200,1912,Fetal hydantoin syndrome
200,1913,Fetal trimethadione syndrome
200,1914,Vitamin K antagonist embryofetopathy
200,1917,Fetal methylmercury syndrome
200,485358,Propylthiouracil embryofetopathy
200,138059,Teratogenic Pierre Robin syndrome
200,364577,Intellectual disability-brachydactyly-Pierre Robin syndrome
200,138044,Rare disease with Pierre Robin syndrome
200,564,Meckel syndrome
200,124,Diamond-Blackfan anemia
200,3103,Roberts syndrome
200,1473,Uveal coloboma-cleft lip and palate-intellectual disability
200,1358,Carey-Fineman-Ziter syndrome
200,916,Aase-Smith syndrome
200,920,Ablepharon macrostomia syndrome
200,921,Abruzzo-Erickson syndrome
200,1226,Bamforth-Lazarus syndrome
200,1241,Bencze syndrome
