data,AverageAgeOfOnset,Date,DisorderGroup,ORPHAcode,OrphanetURL,Preferred term,TypeOfInheritance,Typology
264450,"['Antenatal', 'Neonatal']",2024-12-03 07:13:23,Disorder,264450,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=264450,Trisomy 8p syndrome,,Malformation syndrome
264580,['Childhood'],2024-12-03 07:13:23,Disorder,264580,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=264580,Glycogen storage disease due to liver phosphorylase kinase deficiency,"['Autosomal recessive', 'X-linked recessive']",Disease
264675,"['Adolescent', 'Adult', 'Childhood', 'Elderly', 'Infancy']",2024-12-03 07:13:23,Disorder,264675,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=264675,Hereditary pulmonary alveolar proteinosis,['Autosomal recessive'],Disease
264688,"['Infancy', 'Neonatal']",2024-12-03 07:13:23,Disorder,264688,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=264688,Congenital chylothorax,"['Not applicable', 'Unknown']",Disease
264691,['Childhood'],2024-12-03 07:13:23,Disorder,264691,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=264691,Isolated pulmonary capillaritis,['Not applicable'],Disease
264978,['All ages'],2024-12-03 07:13:23,Disorder,264978,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=264978,Drug or radiation exposure-related interstitial lung disease,,Particular clinical situation in a disease or syndrome
268114,"['Childhood', 'Infancy']",2024-12-03 07:13:23,Disorder,268114,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=268114,RAS-associated autoimmune leukoproliferative disease,['Unknown'],Disease
268129,['All ages'],2024-12-03 07:13:23,Disorder,268129,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=268129,Spheroid body myopathy,['Autosomal dominant'],Disease
268139,['Childhood'],2024-12-03 07:13:23,Disorder,268139,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=268139,Intraocular medulloepithelioma,['Not applicable'],Disease
268145,['Neonatal'],2024-12-03 07:13:23,Subtype of disorder,268145,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=268145,Classic maple syrup urine disease,['Autosomal recessive'],Clinical subtype
268162,"['Infancy', 'Neonatal']",2024-12-03 07:13:23,Subtype of disorder,268162,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=268162,Intermediate maple syrup urine disease,['Autosomal recessive'],Clinical subtype
268173,"['Childhood', 'Infancy', 'Neonatal']",2024-12-03 07:13:23,Subtype of disorder,268173,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=268173,Intermittent maple syrup urine disease,['Autosomal recessive'],Clinical subtype
268184,['Infancy'],2024-12-03 07:13:23,Subtype of disorder,268184,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=268184,Thiamine-responsive maple syrup urine disease,['Autosomal recessive'],Clinical subtype
268249,"['Infancy', 'Neonatal']",2024-12-03 07:13:23,Disorder,268249,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=268249,Mycophenolate mofetil embryopathy,['Not applicable'],Malformation syndrome
268261,"['Infancy', 'Neonatal']",2024-12-03 07:13:23,Subtype of disorder,268261,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=268261,DYRK1A-related intellectual disability syndrome due to 21q22.13q22.2 microdeletion,"['Not applicable', 'Unknown']",Etiological subtype
268316,['All ages'],2024-12-03 07:13:23,Disorder,268316,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=268316,Complication in hemodialysis,['Not applicable'],Particular clinical situation in a disease or syndrome
268322,['All ages'],2024-12-03 07:13:23,Disorder,268322,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=268322,Hereditary thrombocytopenia with normal platelets,"['Autosomal dominant', 'Autosomal recessive', 'X-linked recessive']",Disease
268337,,2024-12-03 07:13:23,Group of disorders,268337,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=268337,Autosomal recessive intermediate Charcot-Marie-Tooth disease,['Autosomal recessive'],Clinical group
268363,"['Infancy', 'Neonatal']",2024-12-03 07:13:23,Subtype of disorder,268363,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=268363,Open iniencephaly,"['Multigenic/multifactorial', 'Not applicable']",Clinical subtype
268366,"['Infancy', 'Neonatal']",2024-12-03 07:13:23,Subtype of disorder,268366,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=268366,Closed iniencephaly,"['Multigenic/multifactorial', 'Not applicable']",Clinical subtype
268369,"['Infancy', 'Neonatal']",2024-12-03 07:13:23,Group of disorders,268369,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=268369,Open spinal dysraphism,"['Multigenic/multifactorial', 'Not applicable']",Clinical group
268744,"['Infancy', 'Neonatal']",2024-12-03 07:13:23,Group of disorders,268744,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=268744,Spinal dysraphism with a posterior meningocele,"['Multigenic/multifactorial', 'Not applicable']",Clinical group
268810,"['Infancy', 'Neonatal']",2024-12-03 07:13:23,Disorder,268810,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=268810,Isolated posterior meningocele,"['Multigenic/multifactorial', 'Not applicable']",Morphological anomaly
268813,"['Infancy', 'Neonatal']",2024-12-03 07:13:23,Group of disorders,268813,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=268813,Myelocystocele,"['Multigenic/multifactorial', 'Not applicable']",Clinical group
268820,"['Infancy', 'Neonatal']",2024-12-03 07:13:23,Disorder,268820,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=268820,Cranial meningocele,,Morphological anomaly
268861,"['Infancy', 'Neonatal']",2024-12-03 07:13:23,Disorder,268861,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=268861,Primary tethered cord syndrome,,Morphological anomaly
268865,"['Infancy', 'Neonatal']",2024-12-03 07:13:23,Disorder,268865,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=268865,Neurenteric cyst,,Morphological anomaly
268868,"['Infancy', 'Neonatal']",2024-12-03 07:13:23,Disorder,268868,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=268868,Isolated amyelia,,Morphological anomaly
268882,"['Infancy', 'Neonatal']",2024-12-03 07:13:23,Disorder,268882,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=268882,Arnold-Chiari malformation type I,,Morphological anomaly
268936,"['Infancy', 'Neonatal']",2024-12-03 07:13:23,Disorder,268936,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=268936,Isolated arhinencephaly,,Morphological anomaly
268940,"['Infancy', 'Neonatal']",2024-12-03 07:13:23,Disorder,268940,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=268940,Bilateral polymicrogyria,,Morphological anomaly
268943,"['Infancy', 'Neonatal']",2024-12-03 07:13:23,Disorder,268943,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=268943,Unilateral polymicrogyria,,Morphological anomaly
268947,"['Antenatal', 'Infancy', 'Neonatal']",2024-12-03 07:13:23,Subtype of disorder,268947,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=268947,Unilateral focal polymicrogyria,,Clinical subtype
269197,"['Infancy', 'Neonatal']",2024-12-03 07:13:23,Disorder,269197,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=269197,Glioependymal/ependymal cyst,,Morphological anomaly
269203,"['Infancy', 'Neonatal']",2024-12-03 07:13:23,Disorder,269203,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=269203,Isolated cerebellar vermis agenesis,,Morphological anomaly
269218,"['Infancy', 'Neonatal']",2024-12-03 07:13:23,Disorder,269218,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=269218,Isolated unilateral hemispheric cerebellar hypoplasia,,Morphological anomaly
269221,"['Infancy', 'Neonatal']",2024-12-03 07:13:23,Disorder,269221,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=269221,Isolated bilateral hemispheric cerebellar hypoplasia,,Morphological anomaly
269229,"['Infancy', 'Neonatal']",2024-12-03 07:13:23,Disorder,269229,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=269229,Pontine tegmental cap dysplasia,['Not applicable'],Morphological anomaly
271861,,2024-12-03 07:13:23,Disorder,271861,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=271861,Hereditary ATTR amyloidosis,['Autosomal dominant'],Disease
275517,['Childhood'],2024-12-03 07:13:23,Disorder,275517,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=275517,Autoimmune lymphoproliferative syndrome-recurrent viral infections due to CASP8 deficiency,['Autosomal recessive'],Disease
275523,['All ages'],2024-12-03 07:13:23,Disorder,275523,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=275523,Dianzani autoimmune lymphoproliferative disease,['Unknown'],Disease
275543,"['Infancy', 'Neonatal']",2024-12-03 07:13:23,Disorder,275543,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=275543,L1 syndrome,['X-linked recessive'],Malformation syndrome
275555,['Adult'],2024-12-03 07:13:23,Disorder,275555,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=275555,Preeclampsia,['Not applicable'],Disease
275761,"['Adolescent', 'Adult', 'Childhood', 'Infancy', 'Neonatal']",2024-12-03 07:13:23,Disorder,275761,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=275761,Lysosomal acid lipase deficiency,['Autosomal recessive'],Disease
275766,['All ages'],2024-12-03 07:13:23,Subtype of disorder,275766,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=275766,Idiopathic pulmonary arterial hypertension,['Not applicable'],Etiological subtype
275777,['All ages'],2024-12-03 07:13:23,Subtype of disorder,275777,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=275777,Heritable pulmonary arterial hypertension,"['Autosomal dominant', 'Autosomal recessive']",Etiological subtype
275786,"['Adolescent', 'Adult', 'Childhood', 'Elderly']",2024-12-03 07:13:23,Group of disorders,275786,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=275786,Drug- or toxin-induced pulmonary arterial hypertension,['Multigenic/multifactorial'],Clinical group
275791,['All ages'],2024-12-03 07:13:23,Group of disorders,275791,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=275791,Pulmonary arterial hypertension associated with another disease,['Not applicable'],Category
275798,['All ages'],2024-12-03 07:13:23,Group of disorders,275798,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=275798,Pulmonary arterial hypertension associated with connective tissue disease,['Not applicable'],Clinical group
275803,['All ages'],2024-12-03 07:13:23,Group of disorders,275803,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=275803,Pulmonary arterial hypertension associated with congenital heart disease,['Not applicable'],Clinical group
275808,['Adult'],2024-12-03 07:13:23,Group of disorders,275808,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=275808,Pulmonary arterial hypertension associated with HIV infection,['Not applicable'],Clinical group
275813,['Adult'],2024-12-03 07:13:23,Group of disorders,275813,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=275813,Pulmonary arterial hypertension associated with portal hypertension,['No data available'],Clinical group
275823,['All ages'],2024-12-03 07:13:23,Group of disorders,275823,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=275823,Pulmonary arterial hypertension associated with schistosomiasis,['Not applicable'],Clinical group
275828,['All ages'],2024-12-03 07:13:23,Group of disorders,275828,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=275828,Pulmonary arterial hypertension associated with chronic hemolytic anemia,"['Multigenic/multifactorial', 'Not applicable']",Clinical group
275864,['Adult'],2024-12-03 07:13:23,Disorder,275864,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=275864,Behavioral variant of frontotemporal dementia,['Autosomal dominant'],Disease
275872,['Adult'],2024-12-03 07:13:23,Disorder,275872,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=275872,Frontotemporal dementia with motor neuron disease,['Autosomal dominant'],Disease
275944,"['Infancy', 'Neonatal']",2024-12-03 07:13:23,Disorder,275944,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=275944,Hemolytic disease of the newborn with Kell alloimmunization,,Disease
276066,"['Infancy', 'Neonatal']",2024-12-03 07:13:23,Disorder,276066,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=276066,Bile acid CoA ligase deficiency and defective amidation,['Unknown'],Disease
276145,['Adult'],2024-12-03 07:13:23,Disorder,276145,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=276145,Malignant epithelial tumor of salivary glands,,Disease
276148,,2024-12-03 07:13:23,Disorder,276148,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=276148,Benign epithelial tumor of salivary glands,['Not applicable'],Disease
276152,['Adult'],2024-12-03 07:13:23,Disorder,276152,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=276152,Multiple endocrine neoplasia type 4,"['Autosomal dominant', 'Not applicable']",Disease
276161,['All ages'],2024-12-03 07:13:23,Group of disorders,276161,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=276161,Multiple endocrine neoplasia,"['Autosomal dominant', 'Not applicable']",Clinical group
276174,['Adult'],2024-12-03 07:13:23,Disorder,276174,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=276174,Idiopathic recurrent stupor,['Not applicable'],Disease
276183,['Adult'],2024-12-03 07:13:23,Disorder,276183,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=276183,Spinocerebellar ataxia type 32,['Autosomal dominant'],Disease
276193,"['Adolescent', 'Adult']",2024-12-03 07:13:23,Disorder,276193,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=276193,Spinocerebellar ataxia type 35,['Autosomal dominant'],Disease
276198,['Adult'],2024-12-03 07:13:23,Disorder,276198,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=276198,Spinocerebellar ataxia type 36,['Autosomal dominant'],Disease
276234,['Adult'],2024-12-03 07:13:23,Disorder,276234,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=276234,Non-syndromic male infertility due to sperm motility disorder,['Autosomal recessive'],Disease
276238,"['Adult', 'Childhood']",2024-12-03 07:13:23,Subtype of disorder,276238,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=276238,Machado-Joseph disease type 1,['Autosomal dominant'],Clinical subtype
276241,['Adult'],2024-12-03 07:13:23,Subtype of disorder,276241,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=276241,Machado-Joseph disease type 2,['Autosomal dominant'],Clinical subtype
276244,['Adult'],2024-12-03 07:13:23,Subtype of disorder,276244,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=276244,Machado-Joseph disease type 3,['Autosomal dominant'],Clinical subtype
276280,['Childhood'],2024-12-03 07:13:23,Disorder,276280,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=276280,Hemihyperplasia-multiple lipomatosis syndrome,['Not applicable'],Malformation syndrome
276399,['Adolescent'],2024-12-03 07:13:23,Disorder,276399,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=276399,Familial multinodular goiter,['Autosomal dominant'],Disease
276405,['Adult'],2024-12-03 07:13:23,Disorder,276405,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=276405,Hyperbiliverdinemia,"['Autosomal dominant', 'Autosomal recessive']",Disease
276413,"['Infancy', 'Neonatal']",2024-12-03 07:13:23,Disorder,276413,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=276413,10q22.3q23.3 microdeletion syndrome,"['Not applicable', 'Unknown']",Malformation syndrome
276422,"['Infancy', 'Neonatal']",2024-12-03 07:13:23,Disorder,276422,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=276422,10q22.3q23.3 microduplication syndrome,"['Not applicable', 'Unknown']",Malformation syndrome
276429,"['Adult', 'Childhood', 'Elderly']",2024-12-03 07:13:23,Disorder,276429,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=276429,Hypnic headache,['Not applicable'],Disease
276432,"['Infancy', 'Neonatal']",2024-12-03 07:13:23,Disorder,276432,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=276432,Ogden syndrome,"['X-linked dominant', 'X-linked recessive']",Malformation syndrome
276435,['Adult'],2024-12-03 07:13:23,Disorder,276435,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=276435,Lower motor neuron syndrome with late-adult onset,['Autosomal dominant'],Disease
276556,"['Infancy', 'Neonatal']",2024-12-03 07:13:23,Disorder,276556,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=276556,Hyperinsulinism due to UCP2 deficiency,['Autosomal dominant'],Disease
276575,"['Infancy', 'Neonatal']",2024-12-03 07:13:23,Disorder,276575,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=276575,Autosomal dominant hyperinsulinism due to SUR1 deficiency,['Autosomal dominant'],Disease
276580,"['Infancy', 'Neonatal']",2024-12-03 07:13:23,Disorder,276580,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=276580,Autosomal dominant hyperinsulinism due to Kir6.2 deficiency,['Autosomal dominant'],Disease
276598,"['Infancy', 'Neonatal']",2024-12-03 07:13:23,Disorder,276598,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=276598,Diazoxide-resistant focal hyperinsulinism due to SUR1 deficiency,['Autosomal recessive'],Disease
276603,"['Infancy', 'Neonatal']",2024-12-03 07:13:23,Disorder,276603,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=276603,Diazoxide-resistant focal hyperinsulinism due to Kir6.2 deficiency,['Autosomal recessive'],Disease
276608,['Adult'],2024-12-03 07:13:23,Disorder,276608,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=276608,Non-insulinoma pancreatogenous hypoglycemia syndrome,"['Autosomal dominant', 'Not applicable']",Disease
276621,"['Adolescent', 'Adult', 'Childhood']",2024-12-03 07:13:23,Disorder,276621,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=276621,Sporadic pheochromocytoma/secreting paraganglioma,['Not applicable'],Disease
276630,"['Antenatal', 'Infancy', 'Neonatal']",2024-12-03 07:13:23,Disorder,276630,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=276630,Symptomatic form of Coffin-Lowry syndrome in female carriers,"['Autosomal dominant', 'Not applicable']",Malformation syndrome
279882,['Infancy'],2024-12-03 07:13:23,Disorder,279882,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=279882,Spasmus nutans,['Unknown'],Clinical syndrome
279888,['All ages'],2024-12-03 07:13:23,Subtype of disorder,279888,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=279888,Acute endophthalmitis,['Not applicable'],Clinical subtype
279891,['All ages'],2024-12-03 07:13:23,Subtype of disorder,279891,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=279891,Chronic endophthalmitis,['Not applicable'],Clinical subtype
279894,['All ages'],2024-12-03 07:13:23,Disorder,279894,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=279894,Toxic maculopathy due to antimalarial drugs,['Not applicable'],Disease
